fips,votes.dem,votes.rep,votes.other,total,share.dem,share.rep,share.other,Y,rep.past,dem.past,other.past,cvap,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,voterID,state_fips,state,state_po,state_code
13095,22647,8431,0,31078,0.7287148465152198,0.2712851534847802,0,-0.9881120038850589,42357,93972,1280,68025,26.48116457,68.31445097,2.542079154,73.51883543,2.356865888,53.65877434,44.0331001,13.4783268,33605,17.02536972,17.83994773,80.23419768,11.89981348,71.75059952,13.95971025,3,1,13,Georgia,GA,9
13097,33005,21509,0,54514,0.605440804197087,0.394559195802913,0,-0.42818761294643815,76160,131742,4569,95670,44.61285914,42.89319728,8.999660117,55.38714086,8.380639703,52.06424506,41.90247536,10.34978992,57384,9.039715471,11.74355495,73.85232926,13.6992797,79.86993926,15.75719583,1,1,13,Georgia,GA,9
13099,2135,1957,0,4092,0.5217497556207233,0.47825024437927666,0,-0.08705395826664873,9529,9549,208,7760,46.45038168,50.2480916,2.061068702,53.54961832,1.498091603,53.98854962,38.94083969,18.33969466,28599,7.880567792,20.22022022,85.92878593,17.01359978,80.04440744,65.95203488,6,1,13,Georgia,GA,9
13101,122,1001,0,1123,0.10863757791629564,0.8913624220837043,0,2.104733734581964,3848,475,76,2415,63.50310559,2.037267081,29.71428571,36.49689441,14.80745342,52.52173913,42.43478261,11.13043478,35354,7.035445757,33.0332681,92.13307241,20.96774194,90.15572859,100,3,1,13,Georgia,GA,9
13103,5065,18080,0,23145,0.21883776193562324,0.7811622380643768,0,1.2724522172633839,70658,15566,1867,39795,79.81450978,12.98252525,3.681157344,20.18549022,2.710735515,50.3061663,41.83914632,10.58511781,62820,5.99014921,13.79790553,81.72069964,13.1777695,82.77170048,67.05263158,2,1,13,Georgia,GA,9
13105,2207,5055,0,7262,0.30391076838336545,0.6960892316166345,0,0.8287437251978353,21611,7874,490,14780,63.78261318,30.34443642,5.424358049,36.21738682,2.242961741,52.38733629,36.18644942,18.88212849,35739,8.292743849,21.53149138,88.30956625,17.25494481,84.351437,70.61886343,6,1,13,Georgia,GA,9
13107,2165,5406,0,7571,0.285959582617884,0.714040417382116,0,0.9150890863998027,20866,9459,332,16910,59.79404128,33.82915988,4.466839766,40.20595872,0.976983673,50.86036175,41.21814901,15.63173877,31522,11.54764489,22.17429399,88.28604165,18.92087073,84.74156608,66.88202496,7,1,13,Georgia,GA,9
13109,1012,2371,0,3383,0.2991427726869642,0.7008572273130358,0,0.8513832362179947,9504,4205,186,7545,56.92723377,29.46985931,11.64632442,43.07276623,4.146091494,53.06997112,39.13165005,15.71787944,40594,7.849462366,22.9464536,84.90328007,16.16207603,80.9014341,61.28181818,6,1,13,Georgia,GA,9
13111,1845,9200,0,11045,0.1670439112720688,0.8329560887279311,0,1.606724206562504,36281,5729,851,19625,95.48653037,0.195694716,2.011075488,4.513469626,1.869509098,51.50934755,28.73381355,25.486114,39011,9.227985525,16.9798879,82.27827234,16.5250613,81.65592747,100,8,1,13,Georgia,GA,9
13113,24094,32978,0,57072,0.42216848892626857,0.5778315110737314,0,0.3138778256341155,142721,85945,5887,78815,65.00479474,20.74158637,6.989360245,34.99520526,9.227818622,51.61970866,36.73227088,16.03543541,81689,6.345116947,5.425198027,54.22344805,4.337731918,53.60650858,18.17823529,1,1,13,Georgia,GA,9
13115,7993,21776,0,29769,0.2685007894118042,0.7314992105881958,0,1.0022422872652283,99172,26611,3114,68655,71.66706515,14.50222975,10.30156239,28.33293485,6.772419672,51.27911933,40.31642741,15.50431917,42955,9.283897256,20.26663309,80.19926652,16.19744359,77.53277712,36.82216016,3,1,13,Georgia,GA,9
13117,25841,66532,0,92373,0.27974624619748195,0.7202537538025181,0,0.9457206570722986,284965,71033,11418,129230,76.42476244,2.841430331,9.380350371,23.57523756,14.74041042,50.41527465,39.7010415,11.09148797,91842,4.845947044,7.754130987,51.72979114,5.450707362,52.18696439,9.921885238,1,1,13,Georgia,GA,9
13119,1093,6953,0,8046,0.13584389758886403,0.8641561024111359,0,1.8502470119224792,27225,3855,681,16770,84.28429782,9.460068505,4.308635298,15.71570218,3.177393186,51.06814494,37.56985758,19.15449793,37298,7.919770774,23.41646873,87.36474004,22.98029186,87.24236498,88.92863612,8,1,13,Georgia,GA,9
13121,307966,93006,0,400972,0.768048641800425,0.23195135819957502,0,-1.1973253800685912,551504,1075802,38797,699145,40.25755525,43.56307505,7.419360988,59.74244475,12.52060432,51.4998139,41.8187181,10.39380712,58851,8.90015668,8.677322843,50.19390623,2.481009224,31.44329897,1.077688981,1,1,13,Georgia,GA,9
13123,2001,10322,0,12323,0.16237929075712082,0.8376207092428791,0,1.640630484124939,39620,5718,1079,21470,86.05470369,0.490399226,10.94419119,13.94529631,6.913938389,49.80314961,32.75659621,21.64318276,43775,7.750369621,19.65109573,82.16070742,16.43155281,81.42336345,87.64315001,6,1,13,Georgia,GA,9
13125,107,1148,0,1255,0.08525896414342629,0.9147410358565737,0,2.3729477424176055,4602,456,76,2285,87.585981,6.780216181,1.539469374,12.414019,0.655093351,51.1627907,36.81624632,16.90140845,43884,6.854256854,21.42166344,91.7794971,21.4362851,91.41468683,100,9,1,13,Georgia,GA,9
13127,11429,20846,0,32275,0.3541130906274206,0.6458869093725794,0,0.6010080984016696,90251,33164,2435,60905,64.03543807,25.35129443,6.568388947,35.96456193,5.485155465,52.81943285,37.50408482,17.47697372,46475,7.794220578,12.38958337,71.83560485,8.795594625,65.56784884,20.56614674,3,1,13,Georgia,GA,9
13129,3128,14313,0,17441,0.17934751447738087,0.8206524855226192,0,1.5207743925190151,58533,9475,1663,38090,78.45895968,3.944435528,14.99491788,21.54104032,9.852172828,50.54120081,40.32882184,13.40252144,41390,7.733128245,24.59250094,87.08375921,19.50923067,86.81098482,51.55836625,4,1,13,Georgia,GA,9
13131,3136,5148,0,8284,0.3785610816030903,0.6214389183969097,0,0.4956601872457188,22448,13171,461,17620,58.83078147,28.14476039,10.65022867,41.16921853,5.694969179,50.49910519,39.62219129,16.28156691,35518,9.176265608,22.90249433,87.22997971,17.54157763,85.12496516,62.36056135,6,1,13,Georgia,GA,9
13133,2965,5949,0,8914,0.33262284047565627,0.6673771595243437,0,0.6963461057560798,23369,9025,368,12705,56.07499244,36.22618688,6.168732991,43.92500756,4.947081947,51.40006048,30.22679165,25.96310856,44299,6.610195129,17.65426053,75.25301992,8.643255151,64.27368148,82.74978117,6,1,13,Georgia,GA,9
13135,175023,135943,0,310966,0.5628364515734839,0.43716354842651606,0,-0.25268171362432085,633111,579635,34913,519180,40.29158974,25.43620645,20.54739992,59.70841026,24.72164458,51.05131074,43.36796905,8.586752867,61865,6.84599574,12.46657548,65.07033209,5.32037437,59.00847932,0.485520681,1,1,13,Georgia,GA,9
13137,2471,12788,0,15259,0.16193721737990693,0.838062782620093,0,1.643884304191122,51868,6957,1480,31370,77.76507181,3.247644314,13.75217272,22.23492819,8.800658677,52.56380935,38.50974293,17.69966151,41600,7.217759929,21.71200655,82.487898,16.33597079,80.78312031,58.76257522,6,1,13,Georgia,GA,9
13139,16991,49430,0,66421,0.2558076511946523,0.7441923488053477,0,1.0678737352152463,209880,42781,7212,117555,62.10350584,7.293602545,27.38001491,37.89649416,16.54277045,50.19739398,42.2885102,13.55298663,51902,5.718814912,22.70078064,77.52646422,12.24310351,71.33427905,20.55664389,3,1,13,Georgia,GA,9
13141,2513,912,0,3425,0.7337226277372263,0.2662773722627737,0,-1.0135925474692609,4379,8304,103,7230,23.85960901,73.39659312,1.932091003,76.14039099,2.663770436,43.53492626,33.23425174,19.38950497,26386,10.31050955,27.09450146,89.11012406,12.0212766,81.38297872,61.58659455,7,1,13,Georgia,GA,9
13143,1241,9164,0,10405,0.11926958193176357,0.8807304180682364,0,1.9993652583687789,37006,4708,919,21515,91.11521959,4.751107545,1.465099243,8.88478041,1.388355949,51.24359019,38.9751282,15.82307182,42281,10.28575939,21.70554692,86.23639191,22.11522311,86.05901125,77.35927728,1,1,13,Georgia,GA,9
13145,3892,11861,0,15753,0.24706405129181744,0.7529359487081826,0,1.1143325427233801,47042,15345,1208,25325,77.37633366,15.71593113,3.140155189,22.62366634,2.121726479,50.02727934,35.19338021,16.12512124,65336,8.076923077,10.24254057,73.39905776,7.556119354,69.00887982,96.6837372,2,1,13,Georgia,GA,9
13147,2187,7237,0,9424,0.23206706281833617,0.7679329371816639,0,1.19667601418936,28702,7635,715,19680,75.66031821,18.97876009,3.601379418,24.33968179,2.602084803,50.77592288,35.0693628,20.37777255,37983,5.594272076,19.08690562,86.34817994,16.66198765,85.19090399,74.46555348,6,1,13,Georgia,GA,9
13149,664,3309,0,3973,0.1671281147747294,0.8328718852252706,0,1.6061191584451782,12916,3111,346,8830,85.01425979,10.5003889,0.613602973,14.98574021,0.648172155,50.40186674,37.55941578,15.32278973,44185,9.778032912,21.1317869,89.49783329,20.27506655,89.16001183,100,1,1,13,Georgia,GA,9
13151,55661,41491,0,97152,0.5729269598155468,0.42707304018445325,0,-0.2938031859122309,170247,188963,7296,150235,48.05599264,39.47780045,6.299639073,51.94400736,7.443584799,52.14758301,42.07525762,10.33379869,62561,8.923650894,10.55249431,72.52148997,11.10312967,76.65568044,13.85333608,1,1,13,Georgia,GA,9
13157,4734,21814,0,26548,0.17831851740244087,0.8216814825975591,0,1.527781454414759,86138,12635,2463,44550,82.60932546,6.880623199,6.951441309,17.39067454,4.673995268,50.68806232,39.42637331,13.42164137,54246,6.769966722,18.2788671,80.93197773,15.81415175,80.3125888,60.01487972,4,1,13,Georgia,GA,9
13159,1450,4397,0,5847,0.24799042243885752,0.7520095775611425,0,1.10935893376619,17679,4751,421,10025,73.25915555,20.47748876,3.85380591,26.74084445,2.593766119,51.33741066,37.3738118,15.28995652,41434,8.767657087,22.82207256,89.63719313,20.45650301,88.87453345,81.76258993,1,1,13,Georgia,GA,9
13161,787,3896,0,4683,0.16805466581251335,0.8319453341874866,0,1.5994774163450225,15661,3780,300,10370,71.7849261,16.22416906,11.42245703,28.2150739,5.209656925,51.90262824,42.55333378,13.910252120000001,36566,5.264063306,21.62275638,89.25160071,17.50850919,86.35806671,69.51154765,7,1,13,Georgia,GA,9
13163,3403,3148,0,6551,0.5194626774538238,0.48053732254617615,0,-0.07789006496361182,13403,11173,235,11985,41.72581939,54.07073637,3.444231838,58.27418061,2.006049009,51.63878773,39.68273563,16.88167397,28417,13.28353361,25.53568101,89.58449786,14.33778858,83.33333333,80.66745422,6,1,13,Georgia,GA,9
13165,967,1884,0,2851,0.3391792353560154,0.6608207646439845,0,0.666953959683014,7518,4546,114,6830,59.34842628,34.16896742,3.898398675,40.65157372,2.131419105,50.789619,36.90778575,17.73605743,27398,6.218387385,22.16988793,86.97417573,15.4822335,83.3248731,66.10311751,6,1,13,Georgia,GA,9
13167,908,2470,0,3378,0.2687981053878034,0.7312018946121965,0,1.0007290510207296,10085,3329,134,7670,62.35815969,33.75283681,2.3107076540000002,37.64184031,0.680833505,46.9671962,38.65277491,15.48380442,32685,9.274477577,25.74487896,91.3097455,22.88491275,90.21426994,65.41082164,7,1,13,Georgia,GA,9
13171,2153,5076,0,7229,0.2978281920044266,0.7021718079955734,0,0.8576613314699153,20168,9051,493,14175,65.02885408,29.45314647,2.198406156,34.97114592,2.313822479,51.81643309,41.13767519,15.95493267,40364,13.03846154,16.00652977,82.84216857,14.52177059,80.50898565,60.8724136,1,1,13,Georgia,GA,9
13175,6119,12424,0,18543,0.32998975354581245,0.6700102464541876,0,0.7082314013659824,49383,25885,938,35365,58.79670307,36.4629095,2.518723066,41.20329693,2.173549224,52.53127484,39.37073763,16.30266516,33632,5.936785774,17.12920766,84.76286262,13.85365368,82.02258369,56.64409299,5,1,13,Georgia,GA,9
13177,4145,9270,0,13415,0.3089824822959374,0.6910175177040626,0,0.8048805909905055,41214,13335,774,20810,73.21686003,19.45149997,2.673851857,26.78313997,3.930116016,49.8695682,40.95558454,10.64048878,62797,6.925711091,11.47999578,75.8365882,8.658900412,75.89146186,36.22870874,3,1,13,Georgia,GA,9
13179,9458,5764,0,15222,0.621337537774274,0.3786624622257259,0,-0.4952292660844083,29877,28160,1175,44320,41.25631362,39.94902188,12.05022753,58.74368638,6.001657571,48.96558195,55.05168181,7.485652629,42484,12.99754763,10.34357744,81.10045178,9.838585703,81.7255957,23.16044947,3,1,13,Georgia,GA,9
13181,1156,2745,0,3901,0.29633427326326583,0.7036657267367342,0,0.8648153047113083,11387,3957,198,6180,65.30082988,32.37811203,1.413381743,34.69917012,1.400414938,53.24170124,32.72821577,20.51348548,34720,9.061583578,16.58371845,86.84678279,10.18324607,83.0104712,100,2,1,13,Georgia,GA,9
13183,1335,2609,0,3944,0.3384888438133874,0.6615111561866126,0,0.6700357143023785,10775,3954,354,11505,58.97465638,22.42069245,11.7786928,41.02534362,6.414197065,49.968103,48.04268399,8.600591544,50848,16.31836372,12.73080661,84.76190476,9.736802069,84.51239921,81.33987832,3,1,13,Georgia,GA,9
13185,532,26226,0,26758,0.01988190447716571,0.9801180955228342,0,3.897863074749725,86279,59489,2783,83885,54.66908989,36.00502204,5.316160073,45.33091011,4.216930938,50.94031502,50.081652,10.8184516,38915,10.97301341,15.56262787,76.14457831,9.630141191,69.32678535,27.20423315,3,1,13,Georgia,GA,9
13187,2280,9120,0,11400,0.2,0.8,0,1.3862943611198906,38159,6230,1561,24340,90.95967068,1.76239789,4.598957998,9.040329324,3.492635235,50.5660256,43.50035377,15.72329067,40634,6.785505172,15.75644417,73.01488512,14.94533548,72.59559354,83.94180071,6,1,13,Georgia,GA,9
13189,3358,5314,0,8672,0.3872232472324723,0.6127767527675276,0,0.45899928868227263,23194,10788,421,15710,54.5134057,40.60673532,2.787828184,45.4865943,2.741441692,53.22386121,40.08256796,15.77604602,37021,8.587952859,20.13361463,85.81575246,13.98725212,82.68413598,60.96,2,1,13,Georgia,GA,9
13191,2068,3251,0,5319,0.3887948862568152,0.6112051137431848,0,0.4523806846755856,14779,7072,370,11305,61.50204433,35.09073955,1.398751883,38.49795567,2.087368195,50.75676063,30.80123377,20.12050785,45248,9.929772987,17.60419703,86.23336248,19.03254973,83.16757083,74.31103049,3,1,13,Georgia,GA,9
13193,2777,1354,0,4131,0.672234325829097,0.3277656741709029,0,-0.7183080338345793,5988,10908,145,10845,32.86869854,59.01343348,4.015600173,67.13130146,2.585584284,44.37382638,37.57763975,14.39404882,28285,16.92511346,27.82418041,91.4700355,23.54829297,87.91946309,53.18860244,6,1,13,Georgia,GA,9
13195,2468,9041,0,11509,0.21444087236076115,0.7855591276392389,0,1.298361681712088,36628,7083,980,21180,83.40737607,8.701784077,4.636485438,16.59262393,3.83611875,50.50419575,36.9720048,15.8839292,45063,8.011490584,17.23853684,84.52859351,16.23302829,83.83874634,91.87766714,3,1,13,Georgia,GA,9
13197,1169,1720,0,2889,0.404638283142956,0.595361716857044,0,0.38617560833543024,7082,5172,158,6580,59.32222993,36.0976174,1.630811936,40.67777007,2.382604673,50.89058524,36.05135323,17.40689336,35484,14.45037953,21.57284768,88.92384106,22.06303725,85.98593384,100,2,1,13,Georgia,GA,9
13199,3428,5055,0,8483,0.4041023222916421,0.5958976777083579,0,0.38840085173690136,20470,14863,540,16385,56.50389243,39.88204765,0.891719745,43.49610757,0.603916018,51.76220807,36.33875914,18.40056617,34989,11.17766727,22.93777627,89.85379123,20.27360395,87.22807804,83.28483085,1,1,13,Georgia,GA,9
13201,670,1569,0,2239,0.2992407324698526,0.7007592675301474,0,0.8509160403480208,7058,2890,108,4540,68.75317205,30.38402977,0.101505667,31.24682795,0.101505667,51.97090171,36.60971071,19.86127559,36463,7.850911975,20.96615988,88.59735164,18.95669962,85.5438118,100,8,1,13,Georgia,GA,9
13205,3721,3630,0,7351,0.5061896340633928,0.49381036593660727,0,-0.024759801087725984,16179,14791,274,16900,46.35613311,47.45368338,4.381420669,53.64386689,2.634120643,47.98928791,39.49863904,14.84326982,31111,16.63250998,23.44697217,88.005997,17.37326591,85.28458447,54.51102221,6,1,13,Georgia,GA,9
13209,793,2654,0,3447,0.23005512039454598,0.769944879605454,0,1.2079999932573047,10487,3389,187,6715,64.79733481,26.05219323,6.374236535,35.20266519,5.419211549,48.80621877,39.53359245,15.53581344,38111,5.774348057,17.95299217,84.4474079,14.97405486,80.60291574,98.70656582,9,1,13,Georgia,GA,9
13211,2556,6826,0,9382,0.2724365806864208,0.7275634193135792,0,0.982295313969227,27179,7632,660,13630,71.73828234,23.59694588,3.098701443,28.26171766,1.794571699,52.00356685,35.7743967,18.00702224,54506,6.948568714,16.60829193,79.22945345,12.6791142,75.7164568,75.36937542,1,1,13,Georgia,GA,9
13213,1579,9313,0,10892,0.14496878442893868,0.8550312155710613,0,1.7746195382660157,38375,6083,1002,27310,83.77204126,0.983281671,13.96412419,16.22795874,7.602012297,50.40398394,40.57878957,12.9706794,38136,8.888521519,31.21512709,89.13515189,28.66247637,88.49720891,70.1271828,3,1,13,Georgia,GA,9
13215,38729,23748,0,62477,0.6198921203002705,0.3801078796997295,0,-0.48909035700694564,109116,156539,4979,146005,41.75224535,44.48310809,7.391302177,58.24775465,5.507156658,50.93233751,44.53403094,12.00031952,42661,10.05319568,13.3881102,74.99805111,9.089200273,67.24196856,2.9775917,2,1,13,Georgia,GA,9
13217,22991,19357,0,42348,0.5429063946349296,0.4570936053650704,0,-0.17204872383839065,83890,83442,2933,72890,49.61164955,42.2556087,4.905631322,50.38835045,6.046140076,52.43164166,42.64444038,11.78333221,51068,10.57266959,15.6126933,80.18611158,14.95972704,80.31938696,31.24412253,1,1,13,Georgia,GA,9
13219,5810,14587,0,20397,0.2848458106584302,0.7151541893415698,0,0.9205501502402564,57314,14425,2315,24415,85.15867811,5.383365174,4.647714636,14.84132189,6.324313535,50.93667132,38.73570756,13.48977788,75946,4.221292948,6.644271879,53.44210802,4.485007837,51.39808869,50.31699585,3,1,13,Georgia,GA,9
13221,1837,4535,0,6372,0.28829252981795356,0.7117074701820465,0,0.9036912773341113,18670,5374,584,11195,76.0767822,16.61805603,4.001899206,23.9232178,2.326527844,49.82703656,35.20993014,17.30312691,44403,5.606219166,20.41539051,83.38437979,13.19658965,81.24304955,99.25498356,3,1,13,Georgia,GA,9
13223,19394,40982,0,60376,0.3212203524579303,0.6787796475420697,0,0.7481692060322862,181252,49582,6033,104740,73.73756925,17.48181272,5.629046252,26.26243075,5.173863712,51.29613562,42.62230528,9.367950344,60971,6.756880434,10.40096155,75.36664312,10.35381955,76.02042217,20.05283719,1,1,13,Georgia,GA,9
13225,5148,5123,0,10271,0.5012170187907701,0.49878298120922987,0,-0.004868084776814987,21131,21158,643,20060,45.78734158,44.95112796,7.247184747,54.21265842,5.344334188,51.65941948,43.89192403,13.07094808,41128,10.44956494,14.92465917,79.84931834,8.909335727,80.35233393,38.22350605,3,1,13,Georgia,GA,9
13227,1911,11217,0,13128,0.14556672760511882,0.8544332723948812,0,1.7698038194049504,45299,5693,1239,23350,93.74833289,1.196985863,3.044145105,6.251667111,2.987463324,50.30674847,32.79207789,20.27540678,56769,7.202398362,16.76417745,75.24300917,16.13124053,74.94010073,73.10319051,1,1,13,Georgia,GA,9
13229,741,6074,0,6815,0.10873074101247249,0.8912692589875275,0,2.103772020309607,24330,2778,344,13885,84.01996847,8.260641093,5.097214924,15.98003153,2.448765108,49.74251182,38.2869154,15.54387809,42730,8.304369414,17.99189273,87.09853446,15.77312997,86.18138643,79.35280947,6,1,13,Georgia,GA,9
13231,1149,7261,0,8410,0.1366230677764566,0.8633769322235434,0,1.8436255615314912,28072,4876,605,13275,86.68945805,10.46909152,1.434736311,13.31054195,0.907919072,50.94434792,38.32875638,14.50989183,50819,10.00967118,12.13843839,84.69319512,11.29094412,85.5105973,98.96468745,1,1,13,Georgia,GA,9
13233,2553,10075,0,12628,0.20216978143807413,0.7978302185619259,0,1.3727879695733998,43176,9095,1035,28485,72.04032668,12.2652255,12.81293168,27.95967332,7.052322904,51.27111456,41.34212248,14.88015898,39356,8.730636598,24.28862165,87.01572618,20.20293878,86.22983774,51.42133816,4,1,13,Georgia,GA,9
13237,2480,6719,0,9199,0.26959452114360255,0.7304054788563974,0,0.9966807737611222,26899,8018,544,16335,65.40759208,26.17244461,6.500776142,34.59240792,5.715226492,50.48685263,33.56225599,21.30862223,45762,8.034561525,15.93958644,81.70739612,12.38112824,76.51186409,80.9454237,6,1,13,Georgia,GA,9
13239,465,449,0,914,0.5087527352297593,0.4912472647702407,0,-0.03501451784510203,1990,2024,43,1680,48.21002387,48.92601432,1.002386635,51.78997613,1.622911695,50.11933174,29.49880668,25.48926014,29773,18.53233831,23.08180089,91.43944198,15.97484277,87.9245283,73.09988062,9,1,13,Georgia,GA,9
13241,1484,5965,0,7449,0.1992213719962411,0.8007786280037589,0,1.3911679108046906,24726,4259,741,12795,87.08312898,1.955615498,8.018636587,12.91687102,5.750367827,50.55174105,30.18023541,25.46591466,38277,6.753714543,14.44398851,73.6643414,12.20729715,71.66454892,79.28237896,7,1,13,Georgia,GA,9
13243,1710,1023,0,2733,0.6256860592755215,0.3743139407244786,0,-0.5137538835450791,4760,6541,88,5430,35.03599114,62.54152824,0.553709856,64.96400886,2.394795127,48.31118494,39.18881506,18.286268,30358,9.745762712,29.29166667,86.64583333,15.53552492,77.20042418,50.62831973,6,1,13,Georgia,GA,9
13245,45717,23708,0,69425,0.6585091825711199,0.3414908174288801,0,-0.6566576760502415,104375,188626,5051,150325,36.00820185,55.08097588,4.63364744,63.99179815,3.499190738,51.61604226,44.43297024,12.55697108,38595,11.48469318,16.42423822,78.95613163,13.72935525,72.18532907,9.216201527,2,1,13,Georgia,GA,9
13247,24318,11726,0,36044,0.674675396737321,0.3253246032626789,0,-0.7294082183322032,56735,89665,2632,61345,35.96478206,49.93776336,10.01952746,64.03521794,9.607281115,52.69558862,40.85235643,12.57065857,51072,10.26295695,12.87580089,74.03893544,11.01338113,77.13118513,14.93281699,1,1,13,Georgia,GA,9
13249,453,1449,0,1902,0.23817034700315456,0.7618296529968455,0,1.1627368168376484,5482,1795,88,3655,68.73649047,26.39025349,4.775004913,31.26350953,1.61131853,50.61898212,39.32010218,15.30752604,41227,12.96296296,19.09365559,85.13595166,11.62290142,81.23116659,100,8,1,13,Georgia,GA,9
13251,2121,3216,0,5337,0.3974142776840922,0.6025857223159078,0,0.4162506757341745,13307,9060,258,10850,54.81082613,41.66784753,1.742950262,45.18917387,1.013178404,51.04151906,38.06858438,16.72098625,35047,8.486352357,18.94002499,85.62057476,11.56161473,79.9398017,78.92140067,6,1,13,Georgia,GA,9
13253,1265,1922,0,3187,0.39692500784436774,0.6030749921556322,0,0.41829418836861726,8619,5196,190,6695,61.79852806,34.26862925,2.955381785,38.20147194,1.379944802,52.39190432,33.50965961,21.29714811,35410,8.744186047,17.94956321,85.08323718,13.98390342,81.74044266,68.55309887,6,1,13,Georgia,GA,9
13255,8919,14950,0,23869,0.37366458586451046,0.6263354141354895,0,0.5165274671526251,61435,35815,1894,47255,59.81314252,32.96722182,4.357403993,40.18685748,3.448114239,51.46704996,39.54316783,16.22972846,40548,10.16070696,20.66138864,84.60963591,17.3332855,82.31517021,41.61971501,1,1,13,Georgia,GA,9
13257,1705,7243,0,8948,0.19054537326776932,0.8094546267322307,0,1.446470374477709,30788,5516,784,19490,83.08708568,12.61726079,2.947154472,16.91291432,2.102876798,52.65009381,38.44590369,18.30440901,37088,10.54545455,18.92144821,82.37702521,17.35915019,80.61718435,58.5635148,7,1,13,Georgia,GA,9
13259,1116,641,0,1757,0.6351735913488902,0.3648264086511098,0,-0.5544766860205862,2886,4900,82,3280,26.83474357,47.50474875,22.37955448,73.16525643,29.13141081,39.07787947,37.23018477,15.23053013,20882,13.89252949,37.89248335,89.58135109,19.00561347,78.50842021,100,8,1,13,Georgia,GA,9
13261,5827,4611,0,10438,0.5582487066487833,0.4417512933512167,0,-0.23405753493636866,20619,23063,453,22895,39.90666238,51.88928227,5.278403605,60.09333762,3.134856775,52.69069842,44.12938526,14.87608626,33534,12.69542995,22.24119199,80.05070102,12.47188484,69.52316689,41.78372284,6,1,13,Georgia,GA,9
13263,1814,1067,0,2881,0.6296424852481777,0.37035751475182227,0,-0.5306833793733287,4655,7989,169,5160,39.94978817,57.08457555,2.212458811,60.05021183,0.972854229,52.2516868,31.05287933,19.61399655,36957,9.312870596,21.43622722,87.35262594,14.8715415,80.58300395,93.8820102,8,1,13,Georgia,GA,9
13265,485,363,0,848,0.5719339622641509,0.42806603773584906,0,-0.2897460566726324,1503,1624,21,1590,31.51260504,63.60294118,4.254201681,68.48739496,3.413865546,49.05462185,31.61764706,22.32142857,28152,11.65048544,32.77661795,91.23173278,13.76344086,82.79569892,100,8,1,13,Georgia,GA,9
13267,1501,5028,0,6529,0.2298973809159136,0.7701026190840864,0,1.208890738076676,19814,6374,337,19180,58.57482185,29.09738717,10.8709422,41.42517815,3.582739509,41.63499604,38.46793349,12.16152019,35578,5.072283151,25.90738423,88.63351917,17.32700893,84.31919643,68.23667712,6,1,13,Georgia,GA,9
13269,1361,1894,0,3255,0.4181259600614439,0.581874039938556,0,0.33047127109455754,7691,5569,147,6525,57.87646636,38.93943021,2.238448647,42.12353364,1.220971989,51.78357673,36.38975341,18.015322,27114,17.90744467,23.86443047,88.67924528,20.1734104,84.94219653,100,8,1,13,Georgia,GA,9
13273,2372,1518,0,3890,0.6097686375321337,0.3902313624678663,0,-0.44633980216204083,7252,9253,146,6860,35.62198861,61.08190977,2.584318879,64.37801139,0.591327201,52.77047744,39.4108629,17.56460797,30438,12.13265031,26.69712794,87.92428198,13.7694941,82.08444275,52.05582394,3,1,13,Georgia,GA,9
13279,2157,6580,0,8737,0.2468810804624013,0.7531189195375987,0,1.1153163779302064,26095,9128,507,18395,60.87997054,25.08836524,11.37334315,39.12002946,6.159793814,53.29528719,42.12444772,14.99263623,33081,10.82638232,20.48822516,82.98104538,13.56456044,77.69574176,51.05609227,7,1,13,Georgia,GA,9
13281,1110,4910,0,6020,0.18438538205980065,0.8156146179401993,0,1.4869139264821865,20878,3647,459,9380,95.13483965,0.96574344,2.35058309,4.86516035,2.760568513,52.52368805,30.20225948,33.11771137,39321,8.914100486,10.64935065,74.86703772,10.354573480000001,74.71736896,100,9,1,13,Georgia,GA,9
13283,749,1763,0,2512,0.2981687898089172,0.7018312101910829,0,0.8560331988806507,6920,3268,120,5180,67.00938757,30.96408881,1.728505439,32.99061243,1.236775443,50.88660408,37.90791238,17.2999553,40204,6.192893401,22.75097784,83.5071708,18.9280245,80.2143951,58.8671024,7,1,13,Georgia,GA,9
13285,8690,14809,0,23499,0.3698029703391634,0.6301970296608367,0,0.5330621647780656,62719,37371,1738,49985,57.9305768,34.48798223,3.626972906,42.0694232,4.038145252,52.02556482,42.27717344,13.58167181,42545,10.73600145,16.35063095,81.24254898,12.92618278,77.48447769,44.29926615,4,1,13,Georgia,GA,9
13291,1904,9802,0,11706,0.16265163164189306,0.837348368358107,0,1.6386295101181823,38297,5922,847,18140,94.42200336,0.64902646,2.886579222,5.577996641,2.14677983,51.05523533,25.94290383,31.2122725,41686,9.058980259,11.27740427,77.63227127,11.31797235,76.88479263,100,9,1,13,Georgia,GA,9
13293,3326,7063,0,10389,0.32014630859563,0.67985369140437,0,0.7530995096560493,28809,13551,549,20030,67.81844359,28.21095704,2.307342578,32.18155641,1.341213912,52.2808214,37.50473592,17.55702053,35699,12.47438296,20.89727136,86.6469505,18.15707621,84.50233281,46.9082606,6,1,13,Georgia,GA,9
